0.0396 1.66406256284008e+00 0 0
0.0796 1.48336573444978e+00 0 0
0.1196 1.62266817341563e+00 0 0
0.1596 1.30027840683602e+00 0 0
0.1996 1.14570360004675e+00 0 0
0.2396 1.47221725771930e+00 0 0
0.2796 1.37062679457944e+00 0 0
0.3196 1.23972307454116e+00 0 0
0.3596 1.32118460343114e+00 0 0
0.3996 1.54480712816165e+00 0 0
0.4396 1.22103301025117e+00 0 0
0.4796 1.22670528148382e+00 0 0
0.5196 1.17108261018675e+00 0 0
0.5596 1.34718339008514e+00 0 0
0.5996 1.27743693317669e+00 0 0
0.6396 1.31937092886936e+00 0 0
0.6796 1.28610129052658e+00 0 0
0.7196 1.23222497941363e+00 0 0
0.7596 1.28222407365835e+00 0 0
0.7996 1.26131289144844e+00 0 0
0.8396 1.36455911089163e+00 0 0
0.8796 1.35205047300559e+00 0 0
0.9196 1.24785472178720e+00 0 0
0.9596 1.16097540785874e+00 0 0
0.9996 1.32094081635117e+00 0 0
1.0396 1.38586248562324e+00 0 0
1.0796 1.37232722464582e+00 0 0
1.1196 1.35584372449401e+00 0 0
1.1596 1.30353816353803e+00 0 0
1.1996 1.23687702126003e+00 0 0
1.2396 1.42197464692291e+00 0 0
1.2796 1.42350911901445e+00 0 0
1.3196 1.15394431340404e+00 0 0
1.3596 1.34528447924973e+00 0 0
1.3996 1.51889545499507e+00 0 0
1.4396 1.20559421217767e+00 0 0
1.4796 1.38071272915151e+00 0 0
1.5196 1.25451347012413e+00 0 0
1.5596 1.25746658258119e+00 0 0
1.5996 1.22352135169522e+00 0 0
1.6396 1.29553349418087e+00 0 0
1.6796 1.19766680817314e+00 0 0
1.7196 1.33988990853330e+00 0 0
1.7596 1.38668485610664e+00 0 0
1.7996 1.22734027402407e+00 0 0
1.8396 1.35747924379497e+00 0 0
1.8796 1.35302664038650e+00 0 0
1.9196 1.41847999737123e+00 0 0
1.9596 1.32416635907456e+00 0 0
1.9996 1.27031043877967e+00 0 0
2.0396 1.45619388702124e+00 0 0
2.0796 1.32230843960165e+00 0 0
2.1196 1.32561580442621e+00 0 0
2.1596 1.20010447466017e+00 0 0
2.1996 1.21330412386467e+00 0 0
2.2396 1.25877370531228e+00 0 0
2.2796 1.39762978861119e+00 0 0
2.3196 1.49686697823010e+00 0 0
2.3596 1.39089441551806e+00 0 0
2.3996 1.34847478747051e+00 0 0
2.4396 1.25586306956670e+00 0 0
2.4796 1.35144087915202e+00 0 0
2.5196 1.31705928563948e+00 0 0
2.5596 1.36952099123050e+00 0 0
2.5996 1.27681504567586e+00 0 0
2.6396 1.23938505331820e+00 0 0
2.6796 1.40996010484662e+00 0 0
2.7196 1.26125235433380e+00 0 0
2.7596 1.24231770000494e+00 0 0
2.7996 1.36639667082858e+00 0 0
2.8396 1.36507301437628e+00 0 0
2.8796 1.50808912550490e+00 0 0
2.9196 1.26807620465906e+00 0 0
2.9596 1.28546045256779e+00 0 0
2.9996 1.25919224385409e+00 0 0
3.0396 1.39283091649292e+00 0 0
3.0796 1.17957305407119e+00 0 0
3.1196 1.19145954375724e+00 0 0
3.1596 1.37985557872924e+00 0 0
3.1996 1.21099834687404e+00 0 0
3.2396 1.30592878675267e+00 0 0
3.2796 1.25136997616181e+00 0 0
3.3196 1.25739062843903e+00 0 0
3.3596 1.23076796032590e+00 0 0
3.3996 1.35128921304500e+00 0 0
3.4396 1.42795135328397e+00 0 0
3.4796 1.24889268605945e+00 0 0
3.5196 1.28205635114993e+00 0 0
3.5596 1.24311913828383e+00 0 0
3.5996 1.22576783277068e+00 0 0
3.6396 1.34499193858349e+00 0 0
3.6796 1.41113608363360e+00 0 0
3.7196 1.29584593086406e+00 0 0
3.7596 1.41072616711521e+00 0 0
3.7996 1.22033372309664e+00 0 0
3.8396 1.30350974553853e+00 0 0
3.8796 1.50724074990403e+00 0 0
3.9196 1.65876514963928e+00 0 0
3.9596 1.27058852236402e+00 0 0
3.9996 1.33861041509135e+00 0 0
4.0396 1.38045792163620e+00 0 0
4.0796 1.36113767753403e+00 0 0
4.1196 1.28377519569056e+00 0 0
4.1596 1.43610402879332e+00 0 0
4.1996 1.27125136997975e+00 0 0
4.2396 1.30538619249997e+00 0 0
4.2796 1.20923311085664e+00 0 0
4.3196 1.13289067896420e+00 0 0
4.3596 1.40929026158843e+00 0 0
4.3996 1.26503313798507e+00 0 0
4.4396 1.34722114569153e+00 0 0
4.4796 1.34454438373974e+00 0 0
4.5196 1.20890232467365e+00 0 0
4.5596 1.27641152100194e+00 0 0
4.5996 1.38546274366890e+00 0 0
4.6396 1.26900273656532e+00 0 0
4.6796 1.33273279262159e+00 0 0
4.7196 1.28931152899454e+00 0 0
4.7596 1.33514328160919e+00 0 0
4.7996 1.39229528478810e+00 0 0
4.8396 1.29754467544893e+00 0 0
4.8796 1.20413856602734e+00 0 0
4.9196 1.22175688899909e+00 0 0
4.9596 1.14725472378038e+00 0 0
4.9996 1.34032738388532e+00 0 0
5.0396 1.22290129550905e+00 0 0
5.0796 1.34359488727369e+00 0 0
5.1196 1.15837724496250e+00 0 0
5.1596 1.30208343244696e+00 0 0
5.1996 1.27739608826936e+00 0 0
5.2396 1.23661423073371e+00 0 0
5.2796 1.18872110736945e+00 0 0
5.3196 1.29811372695810e+00 0 0
5.3596 1.42682179175571e+00 0 0
5.3996 1.50531596578584e+00 0 0
5.4396 1.31860475299708e+00 0 0
5.4796 1.44279861800583e+00 0 0
5.5196 1.33485131173620e+00 0 0
5.5596 1.30571179360359e+00 0 0
5.5996 1.21650418371479e+00 0 0
5.6396 1.33061250222422e+00 0 0
5.6796 1.37200240017855e+00 0 0
5.7196 1.39792007115118e+00 0 0
5.7596 1.30819652516299e+00 0 0
5.7996 1.51839669926992e+00 0 0
5.8396 1.38271327699699e+00 0 0
5.8796 1.29958672571050e+00 0 0
5.9196 1.40378747326988e+00 0 0
5.9596 1.27728604747475e+00 0 0
5.9996 1.35118663858810e+00 0 0
6.0396 1.41645221644958e+00 0 0
6.0796 1.37709958171373e+00 0 0
6.1196 1.35503130753539e+00 0 0
6.1596 1.30268603520431e+00 0 0
6.1996 1.34076311479953e+00 0 0
6.2396 1.39798963856179e+00 0 0
6.2796 1.28234054282893e+00 0 0
6.3196 1.53693165760954e+00 0 0
6.3596 1.40313511530913e+00 0 0
6.3996 1.58260304437418e+00 0 0
6.4396 1.38615718697754e+00 0 0
6.4796 1.32050423930564e+00 0 0
6.5196 1.43026220905389e+00 0 0
6.5596 1.20104656690611e+00 0 0
6.5996 1.49962115810660e+00 0 0
6.6396 1.45235067452483e+00 0 0
6.6796 1.51880660855959e+00 0 0
6.7196 1.31255382185025e+00 0 0
6.7596 1.40616474809128e+00 0 0
6.7996 1.18256063993613e+00 0 0
6.8396 1.37556205347261e+00 0 0
6.8796 1.43563342881506e+00 0 0
6.9196 1.37700704637860e+00 0 0
6.9596 1.26683706859472e+00 0 0
6.9996 1.47353750285121e+00 0 0
7.0396 1.45283308351473e+00 0 0
7.0796 1.26978401955036e+00 0 0
7.1196 1.40281454697694e+00 0 0
7.1596 1.32556869256630e+00 0 0
7.1996 1.43889416341520e+00 0 0
7.2396 1.29122786012305e+00 0 0
7.2796 1.31389034492112e+00 0 0
7.3196 1.43173267601223e+00 0 0
7.3596 1.40254230031340e+00 0 0
7.3996 1.52727239657341e+00 0 0
7.4396 1.32399023359493e+00 0 0
7.4796 1.60427529905001e+00 0 0
7.5196 1.35207316528321e+00 0 0
7.5596 1.28244807284707e+00 0 0
7.5996 1.23426449186879e+00 0 0
7.6396 1.31808297668697e+00 0 0
7.6796 1.26717747140034e+00 0 0
7.7196 1.24664602193223e+00 0 0
7.7596 1.29106475080743e+00 0 0
7.7996 1.29505000820261e+00 0 0
7.8396 1.35157164312211e+00 0 0
7.8796 1.28885262861729e+00 0 0
7.9196 1.50237544511148e+00 0 0
7.9596 1.22145692175143e+00 0 0
7.9996 1.25312722026501e+00 0 0
8.0396 1.42684811277055e+00 0 0
8.0796 1.44282146218915e+00 0 0
8.1196 1.35851849292054e+00 0 0
8.1596 1.41972535817842e+00 0 0
8.1996 1.23817297616476e+00 0 0
8.2396 1.24477173580784e+00 0 0
8.2796 1.53398122566346e+00 0 0
8.3196 1.28835164078133e+00 0 0
8.3596 1.47380496403557e+00 0 0
8.3996 1.51574275770758e+00 0 0
8.4396 1.21355723768678e+00 0 0
8.4796 1.27524938159762e+00 0 0
8.5196 1.34579372344118e+00 0 0
8.5596 1.20485463849272e+00 0 0
8.5996 1.33704425072284e+00 0 0
8.6396 1.32659187099316e+00 0 0
8.6796 1.44561839307914e+00 0 0
8.7196 1.42261011188527e+00 0 0
